Transaction_ID,Date,Timestamp,Txn_Ref_Number,Transaction_Mode,Currency,Transaction_Amount,Sender_Customer_ID,Sender_Customer_Name,Sender_Bank_Name,Sender_Account_Number,Sender_Account_Type,Sender_IFSC,Sender_Phone_Number,Receiver_Customer_ID,Receiver_Customer_Name,Receiver_Bank_Name,Receiver_Account_Number,Receiver_Account_Type,Receiver_IFSC,Receiver_Phone_Number
TXN2503049F2IKR,2025-03-04,15:56:51,FK7REIDMMYIN,Cash Deposit,INR,14647.88,100006130,Kishore Dutta,HDFC Bank,470875792487,Savings,HDFC9734072,+916392963980,100001808,Rishi Pillai,Union Bank of India,756541777277,Salary,UBIN4731150,+916703033328
TXN2503044G6UGK,2025-03-04,17:31:03,HOZHR2HZRFDQ,Cash Deposit,INR,180741.8,100000279,Sushma Khan,Bank of Baroda,262710328223,Salary,BARB7756328,+916228320383,100005324,Pranav Naidu,State Bank of India,707031887196,Savings,SBIN6782032,+918711318313
ATM2503049YEXBC,2025-03-04,20:20:50,YXV7XLPXL0AS,ATM,INR,6778.62,100001685,Naman Menon,Axis Bank,778946777687,Salary,UTIB9584471,+918006047998,100001793,Kriti Mehta,IndusInd Bank,318938339452,Savings,INDB5772489,+917392102359
ATM2503040KYC3H,2025-03-04,20:54:30,YJ6KDNGMR6KS,ATM,INR,15210.52,100002263,Piyush Shaikh,ICICI Bank,484511981390,Savings,ICIC3604826,+918442782692,100005297,Aparna Naidu,Bank of Baroda,720074232861,Savings,BARB4195194,+916045614309
UPI2503041VHHQH,2025-03-04,23:05:25,VG2RT8K7YG9N,UPI,INR,23022.89,100001098,Meet Bora,IndusInd Bank,744065190482,Salary,INDB4266156,+919217424995,100004213,Sonia Barik,Canara Bank,576167882763,Current,CNRB5023334,+916415613537
TXN25030447ABPE,2025-03-04,23:11:50,TPLAPDZHMW0Y,Cash Deposit,INR,167285.3,100002097,Arvind Bhatt,HDFC Bank,344779272578,Savings,HDFC5773222,+919018841243,100003381,Sanjeev Jain,Union Bank of India,709212968848,Savings,UBIN3041523,+916405134888
UPI250304GUA09M,2025-03-04,23:44:34,OVC3NMMWC4HJ,UPI,INR,3116.5,100002388,Gaurav Bhatia,ICICI Bank,789913860232,Savings,ICIC4922620,+919269942245,100001965,Om Shinde,IndusInd Bank,776563829477,Savings,INDB7534341,+918914201301
UPI250305AQX4HR,2025-03-05,00:22:52,CE7AC08E17HD,UPI,INR,18242.37,100005306,Alia Joshi,ICICI Bank,600831985295,Salary,ICIC3424529,+917201965416,100004225,Govind Kohli,Union Bank of India,551874522554,Salary,UBIN1992997,+918485572124
ATM250305IB1BAE,2025-03-05,05:46:49,5TWM4Y75GUGR,ATM,INR,11794.71,100001713,Reshma Srivastava,IndusInd Bank,339024863173,Current,INDB2804945,+917256764074,100005480,Leela Pereira,Kotak Mahindra Bank,164008673889,Salary,KKBK1997995,+918778912285
ATM2503054E6GYX,2025-03-05,10:07:46,9OCJDNNVKJNC,ATM,INR,8495.52,100001451,Atharva Mittal,Canara Bank,494057170297,Savings,CNRB2040438,+919635644158,100004418,Manish Iyer,Punjab National Bank,693854675746,Savings,PUNB9003427,+918783824058
ATM2503056SN2EQ,2025-03-05,10:52:01,JKMZSCRX7XOL,ATM,INR,13768.39,100001197,Ravindra Naik,IndusInd Bank,514026599762,Savings,INDB9366266,+918062603613,100005606,Hemalatha Menon,Bank of Baroda,107535392612,Savings,BARB8747624,+916927808946
ATM250305T0HLJY,2025-03-05,11:09:59,CD7XVEPIR3R0,ATM,INR,7474.71,100003998,Aravind Pandya,Canara Bank,956296535800,Salary,CNRB3397471,+919481578095,100002739,Deepa Pathan,IndusInd Bank,284359121956,Savings,INDB7041187,+916711836443
TXN250305X6QMEC,2025-03-05,11:17:26,RIXJIEY5MP41,Cash Deposit,INR,687.17,100002314,Jaya Tiwari,Union Bank of India,599694065713,Savings,UBIN6051969,+919186381655,100003453,Naveen Rawat,Bank of Baroda,260878841205,Salary,BARB7675471,+918256204328
UPI250305EMYLKZ,2025-03-05,12:39:38,01X4LDNSTEDQ,UPI,INR,16453.39,100001003,Jay Pillai,State Bank of India,664223757771,Salary,SBIN1465672,+918750445092,100004392,Gopal Ali,ICICI Bank,991139501299,Salary,ICIC6712608,+917224475724
UPI250305XSWQGI,2025-03-05,15:51:52,WMPVLOKBDJRH,UPI,INR,7402.12,100000675,Charan Mahajan,Kotak Mahindra Bank,192327304715,Salary,KKBK2926003,+917233331922,100001804,Shilpa Goel,HDFC Bank,387994243168,Savings,HDFC7014601,+917028242355
UPI250305BLC98E,2025-03-05,17:34:22,2LZ8NCBWVPD9,UPI,INR,1916.53,100005389,Brahma Pawar,Kotak Mahindra Bank,838128152296,Salary,KKBK1181934,+917613843116,100000467,Ram Mehta,HDFC Bank,912513558375,Savings,HDFC8154951,+918673729108
UPI250305CCTZ5A,2025-03-05,17:59:35,PPE139J1KD3B,UPI,INR,21075.46,100000592,Jeevan Arora,Canara Bank,367707434359,Salary,CNRB4907788,+918847017234,100000488,Aradhana Mathew,Canara Bank,142651314445,Current,CNRB3262528,+916400529469
UPI250305BCU5FY,2025-03-05,18:31:17,H2ZF4LF2Y187,UPI,INR,23468.13,100001719,Anshika Rathod,State Bank of India,119930344642,Savings,SBIN4217174,+918029708970,100001150,Kiran Bagchi,State Bank of India,447535282869,Demat,SBIN7062842,+919936202674
TXN250305D52VB7,2025-03-05,18:39:23,24IPPZD3P0P9,Cash Deposit,INR,12433.87,100004748,Balaji Tiwari,State Bank of India,109129744884,Savings,SBIN6063508,+916102248346,100005758,Nita Bose,HDFC Bank,160138486320,Salary,HDFC4328708,+919151656345
UPI2503053SRY3C,2025-03-05,22:28:26,SZ1F8667DR3W,UPI,INR,21987.36,100001938,Kavin Lal,Canara Bank,574463038491,Savings,CNRB9165988,+916856748346,100000148,Ishwar Tiwari,Bank of Baroda,465887885252,Savings,BARB4478270,+919543289248
TXN250306HVR51N,2025-03-06,00:22:07,GQHFBQYNXXKK,Cash Deposit,INR,194747.49,100000113,Meghna Kulkarni,IndusInd Bank,345003899208,Salary,INDB9867113,+919976782155,100004715,Kirti Mohanty,ICICI Bank,189699544372,Salary,ICIC4732113,+918278086239
IMPS2503061Y5XDL,2025-03-06,00:49:35,FL5Z9YT1JMYH,IMPS,INR,14431.66,100004559,Nikhil Sharma,Bank of Baroda,597156755523,Savings,BARB4939301,+917991463057,100002084,Hari Sen,HDFC Bank,619421300935,Savings,HDFC9887569,+918023844567
IMPS250306YY8XSI,2025-03-06,01:27:27,RYU4GAFHZIO7,IMPS,INR,7034.06,100000135,Devanshi Soni,Bank of Baroda,109615996734,Savings,BARB5882197,+916864147190,100003358,Meena Ali,Canara Bank,464317070518,Savings,CNRB5671465,+917876427272
TXN250306EM5NPT,2025-03-06,01:27:54,8MUDWAMON6KB,Cash Deposit,INR,66545.12,100005296,Rekha Bagchi,HDFC Bank,894965885552,Salary,HDFC1213455,+916864898231,100000704,Arpita Gupta,Axis Bank,260920796345,Savings,UTIB1231236,+916457913549
UPI250306R376IK,2025-03-06,01:34:38,UCAW0RG3Q6G5,UPI,INR,7060.6,100001202,Kush Joshi,Canara Bank,482332110410,Salary,CNRB4047389,+916774681896,100004836,Komal Pawar,Canara Bank,818734740709,Salary,CNRB5243640,+918774258277
TXN250306L2WB0S,2025-03-06,01:59:16,9TBIWHS2HZ18,Cash Deposit,INR,17587.9,100000371,Devanshi Das,Bank of Baroda,716334981980,Savings,BARB9293890,+916968274761,100005849,Roshni Banerjee,HDFC Bank,590000578096,Savings,HDFC8073677,+917913725296
IMPS250306U2AG7S,2025-03-06,02:01:15,NR48X0D3LNZU,IMPS,INR,22496.51,100004225,Govind Kohli,Union Bank of India,551874522554,Salary,UBIN1992997,+918485572124,100006516,Jyoti Menon,Bank of Baroda,470552856610,Salary,BARB8126519,+918386857947
UPI250306OC08P2,2025-03-06,02:48:50,0SYY1XAL3YAN,UPI,INR,10030.16,100000017,Ajay Paul,HDFC Bank,986141739952,Savings,HDFC2398918,+918957674315,100004836,Komal Pawar,Canara Bank,818734740709,Salary,CNRB5243640,+918774258277
UPI250306BVZ3BN,2025-03-06,04:48:49,NR2YL7J3NIKS,UPI,INR,11534.45,100002598,Piyush Gupta,Kotak Mahindra Bank,140399324962,Savings,KKBK2782729,+918361543317,100001989,Radhika Roy,IndusInd Bank,281351521071,Savings,INDB7626212,+919701344400
TXN250306ZWWHZ3,2025-03-06,06:29:10,5B7BMKCYS8BH,Cash Deposit,INR,27822.22,100003592,Prachi Das,HDFC Bank,490252813816,Savings,HDFC6545269,+918699480610,100006933,Niraj Mittal,HDFC Bank,717616415627,Savings,HDFC3717767,+917297744721
ATM250306JL88AV,2025-03-06,08:08:23,ZY2SX0LE2KA4,ATM,INR,5017.73,100006906,Sonia Lal,IndusInd Bank,453776729898,Salary,INDB5798956,+916067063475,100001058,Brahma Prasad,State Bank of India,453130518933,Savings,SBIN5863543,+918616416794
UPI250306JFY8GB,2025-03-06,08:10:07,5SB0QBQO3J1Z,UPI,INR,3200.23,100006536,Prachi Banerjee,Axis Bank,927533361711,Savings,UTIB4391240,+919113796021,100001919,Pooja Khan,Kotak Mahindra Bank,774181051567,Savings,KKBK3470747,+919987020808
ATM250306IB24K7,2025-03-06,08:24:09,ZDJY157N9PM9,ATM,INR,1187.19,100000435,Latika Barik,IndusInd Bank,757269622658,Current,INDB3268890,+918873378830,100006829,Deven Desai,State Bank of India,584929327287,Savings,SBIN9516029,+919603354202
TXN250306H2JS27,2025-03-06,11:11:35,G40SO134IG1P,Cash Deposit,INR,18187.72,100006780,Ketan Naik,Bank of Baroda,696053826745,Savings,BARB6453995,+916239203362,100002681,Arjun Dutta,Bank of Baroda,226515786535,Savings,BARB9605025,+919458003318
UPI2503068KQQ08,2025-03-06,11:20:35,AXIH7D9EGJ88,UPI,INR,937.5,100002589,Shikha Bhatt,Kotak Mahindra Bank,944112907864,Salary,KKBK1238672,+918555623598,100005757,Anupam Saxena,Canara Bank,523803190276,Savings,CNRB9250315,+918165146912
ATM250306RBTGF6,2025-03-06,12:21:42,U3YRSIS4P0FA,ATM,INR,2275.89,100000520,Rajan Lal,Canara Bank,778674563851,Savings,CNRB8217408,+917702931016,100004937,Suman Chauhan,Union Bank of India,421220404852,Savings,UBIN9623503,+919421577568
UPI250306BTJPEH,2025-03-06,14:30:19,065OALSWQAVF,UPI,INR,22356.68,100004315,Aparna Syed,HDFC Bank,264262465374,Salary,HDFC9763451,+916937837972,100001976,Devika Pathan,Kotak Mahindra Bank,294162115938,Demat,KKBK6975287,+919899054849
UPI250306UMHZRR,2025-03-06,16:16:49,U4I2IGPZVVKI,UPI,INR,4690.47,100005000,Navya Behera,Axis Bank,554440170527,Salary,UTIB3167326,+916323610446,100002112,Daksha Banerjee,HDFC Bank,960377148320,Salary,HDFC1578636,+919089404735
UPI250306ONRJL9,2025-03-06,16:32:19,IAW07DYP7MO7,UPI,INR,19751.82,100002282,Raman Khan,Union Bank of India,837234262226,Savings,UBIN2423539,+917314734437,100004525,Atharva Bhattacharya,Axis Bank,369278752883,Savings,UTIB4601230,+916746930885
ATM250306UGZ597,2025-03-06,16:49:07,R48FEXTMP4T9,ATM,INR,17666.01,100006077,Daksha Shaikh,Axis Bank,131201363602,Savings,UTIB7771613,+917389964482,100002214,Gunjan Reddy,Axis Bank,573810155857,Salary,UTIB5594165,+916763975075
ATM250306Q2P6HH,2025-03-06,18:00:20,DZIZ1RJWHF7Q,ATM,INR,14177.2,100005651,Shikha Bhatt,HDFC Bank,647789252672,Savings,HDFC2165534,+919534776848,100004379,Nirav Barik,Punjab National Bank,307920628676,Savings,PUNB1134048,+918756810071
IMPS250306UJZVT7,2025-03-06,18:25:58,WYTV5BF05SM4,IMPS,INR,1483.68,100003600,Bharat Syed,Canara Bank,628435169643,Savings,CNRB7270406,+917182843045,100005709,Akhil Ali,State Bank of India,804813561518,Salary,SBIN4308367,+916367952951
UPI250306QQ6W7X,2025-03-06,18:52:34,1TSCMT4R3IBU,UPI,INR,17020.01,100000930,Roshan Naidu,HDFC Bank,659555377943,Savings,HDFC5770496,+917030398399,100000979,Mitul Sen,Union Bank of India,187823741644,Salary,UBIN2753988,+918810976240
ATM2503062Y03O9,2025-03-06,19:01:17,8NR88LFMXY4Y,ATM,INR,5119.78,100001917,Saraswati Naik,Bank of Baroda,562631246251,Savings,BARB2244172,+919164354151,100001242,Darshan Shah,Canara Bank,758489609257,Salary,CNRB9797467,+918579835476
ATM250306VZQ147,2025-03-06,20:44:39,G5MQ4HLLO573,ATM,INR,10215.71,100004386,Akshara Agarwal,Bank of Baroda,243143485204,Savings,BARB2858777,+919766255695,100003296,Hrithik Bhatt,HDFC Bank,828414049397,Savings,HDFC8860470,+916557348906
ATM2503069C34R7,2025-03-06,21:19:21,DCZX2ISYTAFK,ATM,INR,7176.02,100005389,Brahma Pawar,Kotak Mahindra Bank,838128152296,Salary,KKBK1181934,+917613843116,100004153,Kavin Ghosh,Axis Bank,497127049127,Savings,UTIB8182228,+917801519560
UPI25030632F6T3,2025-03-06,23:46:54,3IHDS3VHXX5L,UPI,INR,6690.11,100000274,Sachin Deshmukh,Kotak Mahindra Bank,381923658272,Savings,KKBK5464656,+919862546050,100003233,Akshara Khan,State Bank of India,242840794021,Savings,SBIN2452104,+916813042097
UPI250307U527FE,2025-03-07,01:11:26,VJS9JW3YPFEZ,UPI,INR,144.91,100006914,Sagar Mahajan,HDFC Bank,779611607761,Demat,HDFC2460847,+919062068156,100005615,Nilesh Mohanty,Union Bank of India,290172067346,Savings,UBIN2666839,+919835720801
IMPS2503073V9UVF,2025-03-07,01:55:07,PHTFSHP6Y1OO,IMPS,INR,12840.86,100006135,Niraj Khan,Axis Bank,929528101359,Savings,UTIB5787661,+917997413210,100000092,Sunita Chaturvedi,Punjab National Bank,690206159993,Salary,PUNB4375010,+917526964242
UPI250307V4TMCM,2025-03-07,03:13:16,MRHAEZOXSXF8,UPI,INR,23484.92,100000174,Lalit Bhatt,Canara Bank,486457010096,Savings,CNRB6823121,+916306053410,100005675,Gopal Pereira,HDFC Bank,326396720429,Savings,HDFC3463990,+918268162582
ATM2503077C47B9,2025-03-07,04:44:02,ZL24PQY1JJUC,ATM,INR,2562.91,100004263,Sarika Trivedi,ICICI Bank,386972053325,Savings,ICIC6967213,+919526506513,100001237,Reyansh Agarwal,HDFC Bank,653125654929,Salary,HDFC9184295,+919521875296
UPI2503076PJBO6,2025-03-07,04:59:09,D51GTYAN5WZA,UPI,INR,22829.52,100003392,Darshan Ali,Union Bank of India,817840220670,Savings,UBIN8330599,+917795530276,100006408,Mohan Sen,IndusInd Bank,989422712583,Savings,INDB8583233,+916269527494
ATM250307CLHPFP,2025-03-07,05:39:08,ULRM5HBAPTKC,ATM,INR,19156.08,100001825,Shruti Bhatt,Canara Bank,343964018476,Demat,CNRB7592760,+918535912450,100005325,Priyanka Sandhu,Union Bank of India,541692781369,Savings,UBIN6105003,+918088194577
TXN250307MVFLO5,2025-03-07,06:04:01,48SMHGKQE8YW,Cash Deposit,INR,60990.63,100001536,Jeevan Acharya,ICICI Bank,659687980990,Savings,ICIC6587982,+918147651676,100002591,Jyoti Singh,Punjab National Bank,998761776648,Savings,PUNB1254537,+919095709660
TXN250307IMBT4Q,2025-03-07,06:27:07,1PM87TX6W24U,Cash Deposit,INR,36437.14,100003423,Aayushi Desai,Union Bank of India,803012314773,Savings,UBIN4791910,+919345231893,100005702,Aaradhya Naidu,Canara Bank,384821286213,Savings,CNRB8422598,+916019571525
ATM250307C9OKT8,2025-03-07,07:13:11,B48521OWXW5T,ATM,INR,18059.61,100004709,Rajat Verma,HDFC Bank,957364599452,Current,HDFC5169431,+916530487548,100005093,Jai D'Souza,HDFC Bank,486737476962,Current,HDFC5580735,+917963890054
UPI250307WHJ0CA,2025-03-07,08:37:19,7T7N3UHU2IMY,UPI,INR,23114.72,100003339,Dipak Goel,HDFC Bank,465915955256,Salary,HDFC9273649,+918871167031,100002016,Kiran Naidu,Punjab National Bank,836557432670,Savings,PUNB1547806,+919566779728
ATM250307D10ZZ3,2025-03-07,09:06:18,NXGC1Z3YKDKH,ATM,INR,17846.34,100005540,Nikunj Dubey,Axis Bank,396511336444,Savings,UTIB1818849,+919412279889,100002688,Indira Ghosh,ICICI Bank,963151271620,Salary,ICIC9940238,+919526850403
ATM2503074C1KSL,2025-03-07,11:44:15,ATVD9OP3CDP5,ATM,INR,1541.77,100000588,Gopal Sen,HDFC Bank,249077742110,Savings,HDFC8553148,+919671899518,100006463,Gargi Subramanian,State Bank of India,904940956123,Savings,SBIN4806403,+916124948958
TXN250307BCKR5Q,2025-03-07,11:54:57,Z6QVK0LD1C93,Cash Deposit,INR,28996.12,100005078,Aryan Banerjee,Canara Bank,270179607890,Salary,CNRB8695814,+919441396016,100004147,Kalpana Thomas,Union Bank of India,777253242386,Salary,UBIN1434654,+917121441593
UPI250307TJCUKG,2025-03-07,12:13:49,7N1VVGUORH47,UPI,INR,8399.85,100001196,Radha Pathan,Axis Bank,635346489599,Savings,UTIB6829671,+916570999397,100004229,Kavita Saxena,Bank of Baroda,965958750521,Savings,BARB2128468,+919952972156
UPI250307A22VAI,2025-03-07,12:56:19,7BCQYKY4IN3W,UPI,INR,477.29,100006169,Gagan Bhatia,Bank of Baroda,413686038790,Savings,BARB1588102,+919180137802,100000734,Kabir More,Canara Bank,715011056163,Savings,CNRB9706574,+916812164446
ATM2503076JD1SO,2025-03-07,16:14:27,4GATUHI6HHW8,ATM,INR,8016.19,100003857,Girish Bhattacharya,Kotak Mahindra Bank,927822407683,Savings,KKBK9896064,+916587472075,100003077,Nitin Ghosh,Union Bank of India,884373424394,Savings,UBIN7806861,+916427419510
ATM250307DNTMYW,2025-03-07,16:52:00,8M3MWFOZFC9H,ATM,INR,15537.66,100006063,Niraj Rathod,Punjab National Bank,692367718210,Salary,PUNB9466245,+916812910123,100005594,Ankit Agarwal,Bank of Baroda,597675079663,Savings,BARB9548012,+916282421649
ATM2503072BTLJ9,2025-03-07,18:02:28,72W8V5CUBQO0,ATM,INR,16556.19,100005692,Mitul Shinde,ICICI Bank,156374495117,Savings,ICIC7997948,+916398996879,100000563,Balaji Bhatia,IndusInd Bank,172322178689,Salary,INDB9573822,+918814548537
ATM2503070IW32F,2025-03-07,18:11:35,89FOA0F1XU9R,ATM,INR,9958.45,100005370,Smriti Bagchi,IndusInd Bank,545090877404,Savings,INDB7190456,+917990704138,100005877,Ganesh Rawat,Union Bank of India,762275953550,Savings,UBIN8653852,+917711738473
ATM2503079DQP42,2025-03-07,19:56:09,7T5U0C3JPR1O,ATM,INR,13427.06,100001040,Anita Banerjee,IndusInd Bank,889286427265,Current,INDB2941779,+918796362847,100005263,Swati Chawla,State Bank of India,396756357430,Salary,SBIN3812778,+916637351217
ATM2503077XWIO6,2025-03-07,20:01:50,JW0VF8VRF7ZI,ATM,INR,4544.16,100004921,Srishti Trivedi,Canara Bank,696814975050,Savings,CNRB2461127,+916103891623,100005888,Kunal Shinde,Axis Bank,673873938706,Salary,UTIB4477750,+916084272030
UPI250307ADUAYD,2025-03-07,21:20:00,M2Q3QSTWR6K9,UPI,INR,8021.08,100006691,Pooja Negi,ICICI Bank,340472804026,Savings,ICIC7344184,+918059370861,100005109,Suman Prasad,State Bank of India,765633154964,Salary,SBIN6254815,+916363734751
UPI250307T3AFFV,2025-03-07,22:31:06,W71JPO4JLRGZ,UPI,INR,19770.41,100001965,Om Shinde,IndusInd Bank,776563829477,Savings,INDB7534341,+918914201301,100001685,Naman Menon,Axis Bank,778946777687,Salary,UTIB9584471,+918006047998
UPI2503077MPCG9,2025-03-07,22:58:35,SF1JX9GLWB5J,UPI,INR,22569.25,100006514,Piyush Goel,Axis Bank,545198647027,Savings,UTIB2971458,+918688240084,100004400,Dhara Patel,Bank of Baroda,426785154788,Salary,BARB6944667,+918085348128
UPI250307OI6KRY,2025-03-07,23:40:57,B1ZYTNHMPKOI,UPI,INR,4397.5,100006527,Pari Shaikh,Axis Bank,857625176872,Current,UTIB5248857,+919328815148,100005054,Rachana Malhotra,Canara Bank,897154036613,Savings,CNRB2506978,+918061627794
ATM25030890KTXO,2025-03-08,02:01:44,V723N58VHONT,ATM,INR,9145.0,100003395,Manju Bagchi,HDFC Bank,497897213579,Salary,HDFC9512170,+917995290724,100004873,Chandani Saxena,State Bank of India,126138932890,Salary,SBIN6235298,+919157797608
TXN250308EFSHAR,2025-03-08,02:08:57,4YJCJLS7SGW3,Cash Deposit,INR,45667.49,100005944,Gargi Reddy,Kotak Mahindra Bank,297250166262,Savings,KKBK9273518,+917750018186,100006252,Jyotir Bisht,Kotak Mahindra Bank,894439489041,Savings,KKBK5232075,+916798129927
ATM250308H75VMP,2025-03-08,02:14:22,21M4WYIT79CZ,ATM,INR,28363.61,100001621,Pritam Verma,Punjab National Bank,526030837578,Savings,PUNB9900423,+917941477323,100006429,Sarika Dubey,State Bank of India,127571605586,Savings,SBIN9547941,+919262309317
TXN250308MQY9ZS,2025-03-08,02:34:33,ENEU0BDGPRBE,Cash Deposit,INR,43462.62,100002664,Deepti Mishra,HDFC Bank,399592089680,Current,HDFC9855072,+917368161949,100002258,Bhavani Kapoor,HDFC Bank,920083299344,Salary,HDFC5526335,+919669988212
ATM250308QXIRXS,2025-03-08,02:42:37,2M77U984WOVA,ATM,INR,7068.49,100000102,Jeevan Behera,Union Bank of India,540801017040,Savings,UBIN6887597,+917712822942,100003291,Raj Saxena,Axis Bank,385732904476,Savings,UTIB8802020,+919972880601
ATM250308DZRBLQ,2025-03-08,02:58:24,HZP3IR202666,ATM,INR,14576.17,100001508,Abhishek Hegde,Punjab National Bank,181568980495,Savings,PUNB8309708,+918295957246,100002458,Jayant Syed,Punjab National Bank,220012211998,Savings,PUNB5420063,+918001718408
ATM250308FHLPYO,2025-03-08,03:00:39,1NZRL6E3CNBA,ATM,INR,9981.37,100002438,Aalia Trivedi,Punjab National Bank,869013222722,Savings,PUNB6078434,+919061094674,100000495,Karthik Deshmukh,State Bank of India,436106401408,Savings,SBIN3198963,+917214613995
UPI250308ZOIFC7,2025-03-08,03:41:19,ELKYHO8X3W0B,UPI,INR,4801.53,100005844,Kirti Fernandes,Kotak Mahindra Bank,593144441873,Savings,KKBK4032176,+918284997074,100003485,Nidhi Ghosh,Bank of Baroda,733293228232,Savings,BARB5693191,+917418564165
UPI250308ZGJ4XW,2025-03-08,03:47:34,J7X7S16ZUGPK,UPI,INR,10212.77,100002854,Megha Shetty,Bank of Baroda,304537900653,Savings,BARB4060327,+916438729324,100005161,Gaurav Bose,Canara Bank,960561792172,Savings,CNRB9165303,+916051333250
UPI250308HGZUXA,2025-03-08,04:03:46,K4IASKZGC8YE,UPI,INR,17998.22,100002494,Lalit Syed,State Bank of India,248858235766,Savings,SBIN3660984,+917263065584,100006889,Inder Das,Kotak Mahindra Bank,496710829751,Salary,KKBK1780261,+916231421581
ATM250308R73BVR,2025-03-08,04:05:13,I1962KLEGDHR,ATM,INR,5963.78,100004973,Ganesh Behera,Axis Bank,240424310171,Salary,UTIB8168040,+917143289283,100001458,Ajay Das,HDFC Bank,864968317819,Savings,HDFC1576099,+919464488973
UPI250308DMLSQM,2025-03-08,04:09:48,QGVLCNECAT8J,UPI,INR,20159.31,100000912,Param Arora,ICICI Bank,702511632939,Demat,ICIC2101458,+919339073555,100006536,Prachi Banerjee,Axis Bank,927533361711,Savings,UTIB4391240,+919113796021
ATM250308XFPGIK,2025-03-08,05:05:58,JJJYT3S6YZLJ,ATM,INR,7253.71,100000081,Bhuvan Barik,ICICI Bank,578085738941,Savings,ICIC1947993,+918326295564,100000535,Pritam Ghosh,Punjab National Bank,857455681929,Salary,PUNB4652131,+919359991607
IMPS250308D73VDS,2025-03-08,05:31:36,EYOA05Q8DPM0,IMPS,INR,29245.46,100001178,Nandita Kapoor,IndusInd Bank,195461984520,Current,INDB9011871,+919437661194,100000460,Samir Kaur,Bank of Baroda,611731852469,Salary,BARB4858341,+916858578040
ATM250308LDJLI8,2025-03-08,06:35:48,VAM49THQEJM9,ATM,INR,28515.61,100006541,Nikhil Shaikh,HDFC Bank,847202953082,Current,HDFC4579867,+918761808684,100001570,Ishwar Singh,Bank of Baroda,912403467467,Savings,BARB2128275,+919858910547
UPI250308WE4FTC,2025-03-08,06:43:15,18TMM4AT2458,UPI,INR,16456.43,100002862,Deepika Sandhu,Kotak Mahindra Bank,965280220759,Savings,KKBK1171884,+919643161238,100004315,Aparna Syed,HDFC Bank,264262465374,Salary,HDFC9763451,+916937837972
TXN2503084AKWF3,2025-03-08,06:56:02,77ACD65T888R,Cash Deposit,INR,34244.47,100005429,Geetanjali Mehta,Axis Bank,292955425624,Salary,UTIB8695001,+918248669894,100005877,Ganesh Rawat,Union Bank of India,762275953550,Savings,UBIN8653852,+917711738473
ATM250308FKYFJZ,2025-03-08,07:15:10,7EOUBWB39EJE,ATM,INR,19569.25,100006523,Gauri Barik,Kotak Mahindra Bank,901644505316,Savings,KKBK2547789,+918779429404,100005014,Praveen Kohli,State Bank of India,536639484271,Salary,SBIN4136514,+919463351743
UPI250308XQDRSL,2025-03-08,07:45:52,VD89H58O6C2Q,UPI,INR,19784.4,100001257,Dilip Shetty,Axis Bank,608235988775,Savings,UTIB4368155,+918651935198,100005798,Ketan Mehta,IndusInd Bank,775702381715,Current,INDB1421448,+919217831562
