IPDR_ID,Session_Date,Session_Start_Time,Subscriber_IMSI,Subscriber_MSISDN,Device_IMEI,Source_IP_Address,Destination_IP_Address,Destination_Port,Cell_Global_ID,Session_Duration_Seconds
IPDR202600047328,2025-02-22,09:44:05,404674301956765,+919624202963,358831567009570,10.162.50.140,198.51.100.113,443,404-45-371-406,39
IPDR202600047340,2025-08-09,14:54:23,404109968878736,+919587776812,352629955446815,10.18.133.60,203.0.113.178,80,404-45-303-157,5
IPDR202600047394,2025-01-06,14:46:50,404379146433818,+917310096664,356861824624918,10.210.196.230,203.0.113.32,123,404-45-785-885,22
IPDR202600047409,2025-08-23,09:38:57,404774080460747,+917032443480,358552331672747,10.87.178.130,203.0.113.100,53,404-45-102-400,91
IPDR202600047423,2025-01-06,12:43:04,404111114336354,+918615136715,355864390601319,10.146.215.243,198.51.100.177,443,404-45-355-683,4
IPDR202600047451,2025-05-25,05:59:10,404655284153296,+917968781084,351547814203510,10.40.86.59,198.51.100.13,443,404-45-626-244,2
IPDR202600047467,2025-05-19,11:25:46,404593277256268,+917427183712,355826931212995,10.233.90.186,203.0.113.68,53,404-45-967-353,11
IPDR202600047471,2025-01-30,19:48:51,404095280593970,+917732112848,352109358899038,10.168.68.110,203.0.113.122,53,404-45-897-945,8
IPDR202600047474,2025-07-04,17:03:21,404755287169649,+919858910547,358978634861394,10.88.39.196,198.51.100.177,80,404-45-818-960,8
IPDR202600047505,2025-10-14,06:47:18,404604190598025,+916491497592,352139664636796,10.44.121.3,198.51.100.168,443,404-45-494-391,10
IPDR202600047514,2025-07-14,00:00:25,404130488424762,+919810324683,352195011650841,10.220.253.215,198.51.100.234,443,404-45-771-512,9
IPDR202600047519,2025-02-03,07:46:24,404063950460537,+918507249617,353818957116452,10.162.132.89,203.0.113.231,80,404-45-798-907,41
IPDR202600047541,2025-12-26,23:26:41,404472287228034,+919484302634,359214823904679,10.236.247.88,198.51.100.96,8080,404-45-371-541,2
IPDR202600047554,2025-08-20,20:23:16,404171778971064,+918897183146,357654444675242,10.250.111.158,198.51.100.28,53,404-45-204-095,1
IPDR202600047567,2025-04-05,15:35:27,404424953011136,+919352442118,350535989646739,10.77.11.249,198.51.100.244,123,404-45-415-374,10
IPDR202600047587,2025-08-19,21:12:07,404629531300268,+916746134266,358187325953686,10.140.132.23,203.0.113.186,443,404-45-195-949,10
IPDR202600047593,2025-09-26,20:09:26,404147715345771,+917963890054,350477741092834,10.124.79.83,203.0.113.215,443,404-45-241-522,5
IPDR202600047596,2025-05-03,08:00:06,404571631074686,+918895947611,359827685549244,10.253.19.118,198.51.100.80,53,404-45-513-123,4
IPDR202600047604,2025-06-26,22:20:06,404850537616081,+919445048592,352710390774188,10.87.177.69,203.0.113.216,8443,404-45-478-292,21
IPDR202600047610,2025-06-27,19:17:50,404530150497959,+917103776964,353207339910650,10.140.221.143,198.51.100.2,443,404-45-878-546,22
IPDR202600047617,2025-02-27,04:33:17,404882341107562,+919371960857,350675694520535,10.86.1.106,198.51.100.148,8443,404-45-571-359,3
IPDR202600047619,2025-06-29,00:19:26,404254063758942,+919501198753,355744868365649,10.148.95.138,203.0.113.170,53,404-45-316-936,10
IPDR202600047639,2025-12-22,04:51:20,404482417258577,+919226765769,354342664975162,10.120.84.150,203.0.113.16,443,404-45-261-449,4
IPDR202600047648,2025-06-08,07:04:14,404507586727508,+917250328744,352831804833569,10.126.197.223,198.51.100.245,443,404-45-641-258,123
IPDR202600047679,2025-08-16,23:55:14,404745398400976,+916728741794,352089972086517,10.12.133.242,198.51.100.97,5228,404-45-814-433,27
IPDR202600047707,2025-04-20,03:52:13,404664010333189,+916837800030,353561641256611,10.231.19.28,198.51.100.38,53,404-45-619-624,39
IPDR202600047715,2025-10-07,14:01:16,404729963675072,+918295689442,357808817325914,10.220.87.122,198.51.100.72,443,404-45-966-053,27
IPDR202600047736,2025-05-19,03:16:10,404841123582734,+919345231893,359912610648655,10.42.145.160,203.0.113.148,53,404-45-785-885,47
IPDR202600047754,2025-08-26,13:24:39,404682291653428,+917662857947,355627559250206,10.26.168.251,203.0.113.33,53,404-45-548-922,5
IPDR202600047772,2025-10-06,14:30:57,404251363074611,+919714716749,357579241740146,10.249.47.89,203.0.113.91,80,404-45-231-676,6
IPDR202600047776,2025-07-26,18:23:11,404326280215673,+917292474890,351752853436810,10.183.194.89,198.51.100.14,443,404-45-194-650,9
IPDR202600047791,2025-05-31,15:41:49,404656845418643,+917694064296,359676761495380,10.100.205.108,198.51.100.112,443,404-45-822-438,3
IPDR202600047799,2025-03-22,19:02:28,404414351089941,+919866647096,352840301991193,10.6.149.47,198.51.100.181,8443,404-45-869-959,2
IPDR202600047801,2025-11-24,17:45:43,404932976841034,+917683599400,354203633321855,10.119.104.2,198.51.100.36,80,404-45-400-446,10
IPDR202600047840,2025-03-06,00:26:38,404138288349354,+918278086239,354837781550037,10.161.48.125,203.0.113.144,123,404-45-195-949,8
IPDR202600047855,2025-05-18,03:44:30,404403557837976,+919359072417,356387708962174,10.116.76.8,198.51.100.151,443,404-45-749-874,31
IPDR202600047876,2025-11-06,07:44:16,404053723761452,+917421862969,350706799336933,10.198.253.251,198.51.100.254,53,404-45-926-045,23
IPDR202600047932,2025-01-06,09:16:41,404577669055989,+916125151698,350874703867861,10.243.178.117,198.51.100.19,443,404-45-373-164,34
IPDR202600047958,2025-01-01,18:45:27,404464418723640,+919268019163,351240949920534,10.3.41.8,198.51.100.111,80,404-45-373-164,19
IPDR202600047971,2025-12-14,01:15:29,404037362830229,+917096200021,358984163948072,10.245.36.16,198.51.100.186,443,404-45-296-195,68
IPDR202600047975,2025-05-31,06:55:16,404094869573836,+918622418967,353206172955575,10.254.35.206,203.0.113.64,443,404-45-303-157,29
IPDR202600047990,2025-03-13,20:59:57,404652588135097,+918681413673,356324801211716,10.194.211.91,203.0.113.99,80,404-45-522-026,7
IPDR202600048032,2025-09-27,12:30:15,404943595860397,+918335471524,350947287373773,10.227.199.14,198.51.100.44,80,404-45-322-992,162
IPDR202600048050,2025-09-02,13:13:04,404393304698901,+917716485521,352934073222652,10.13.82.228,198.51.100.108,443,404-45-979-482,33
IPDR202600048068,2025-06-19,05:24:14,404355152012854,+919915788610,357964290031988,10.70.94.154,203.0.113.175,80,404-45-697-409,23
IPDR202600048072,2025-04-20,03:53:38,404664010333189,+916837800030,353561641256611,10.163.52.117,203.0.113.118,80,404-45-619-624,25
IPDR202600048074,2025-05-07,21:42:24,404112073248463,+917289419800,351163565557351,10.51.15.38,198.51.100.56,123,404-45-835-323,8
IPDR202600048103,2025-11-14,16:31:39,404815761597949,+917409657381,353510738135464,10.4.130.252,203.0.113.50,443,404-45-961-655,9
IPDR202600048104,2025-03-21,13:53:07,404397536453971,+919611058482,356864902196456,10.243.9.229,198.51.100.143,443,404-45-980-339,2
IPDR202600048105,2025-07-01,16:51:55,404289905343117,+919923483178,351640349541165,10.254.72.132,198.51.100.135,443,404-45-146-678,82
IPDR202600048109,2025-12-14,07:04:32,404426577272797,+918179229014,353309923582225,10.4.81.140,203.0.113.25,443,404-45-470-225,32
IPDR202600048119,2025-08-03,14:42:18,404203928109236,+918594067406,351546142007704,10.133.61.235,203.0.113.139,80,404-45-584-827,5
IPDR202600048135,2025-03-15,14:44:14,404232566285199,+916360495844,352290428501886,10.168.174.33,198.51.100.20,80,404-45-473-167,7
IPDR202600048144,2025-12-20,19:27:19,404289699415715,+919509967774,351259704035406,10.69.197.164,203.0.113.73,80,404-45-779-107,5
IPDR202600048161,2025-07-23,13:34:14,404838068077206,+918923412866,358931604639212,10.212.37.233,203.0.113.186,80,404-45-470-225,11
IPDR202600048184,2025-04-25,10:35:13,404941632451407,+919097540151,351190956774117,10.74.230.79,198.51.100.200,80,404-45-158-052,11
IPDR202600048210,2025-05-08,21:24:52,404682016917487,+916073848956,353798631993476,10.75.204.9,198.51.100.195,8080,404-45-169-692,19
IPDR202600048214,2025-08-05,18:49:40,404826820893524,+918633216339,357788095024517,10.213.64.78,198.51.100.160,80,404-45-491-894,29
IPDR202600048240,2025-06-13,06:55:09,404544926126729,+916774681896,354040665862142,10.34.210.174,198.51.100.167,443,404-45-697-409,5
IPDR202600048267,2025-10-26,23:37:48,404413863646996,+918943978661,351656971887413,10.16.191.196,198.51.100.25,80,404-45-796-739,58
IPDR202600048277,2025-06-13,10:58:21,404234674135595,+919443314569,352246514313671,10.85.38.249,198.51.100.103,53,404-45-282-520,3
IPDR202600048285,2025-02-18,20:03:27,404452351344498,+919163521709,353089370007914,10.253.205.162,203.0.113.61,80,404-45-205-363,52
IPDR202600048302,2025-08-05,18:05:13,404028362730854,+919701913327,354118782048649,10.146.114.181,203.0.113.166,443,404-45-605-094,8
IPDR202600048320,2025-04-19,17:46:11,404370432784002,+917614987495,359228078301907,10.85.128.110,198.51.100.216,443,404-45-860-567,2
IPDR202600048338,2025-05-11,00:19:47,404280346011393,+919585724533,352334029780744,10.22.234.203,203.0.113.211,53,404-45-489-285,20
IPDR202600048346,2025-04-18,02:41:46,404929468829220,+918118211392,358071996273930,10.29.82.145,203.0.113.10,443,404-45-651-270,6
IPDR202600048369,2025-08-22,01:14:00,404148061648631,+917221606897,357336098013521,10.200.135.149,203.0.113.2,443,404-45-691-197,4
IPDR202600048397,2025-03-29,18:39:58,404975653115828,+917813224629,359327900913413,10.184.133.106,198.51.100.25,123,404-45-801-333,6
IPDR202600048400,2025-12-26,17:31:21,404144367270143,+918088924530,354059504057745,10.84.12.108,203.0.113.45,80,404-45-505-906,1
IPDR202600048404,2025-03-10,12:21:47,404210620805091,+917127932030,357101721094520,10.213.173.174,203.0.113.105,443,404-45-854-105,5
IPDR202600048412,2025-01-19,03:55:36,404801625735511,+917071934390,350485579681618,10.146.170.6,198.51.100.226,123,404-45-954-379,50
IPDR202600048413,2025-04-30,17:55:54,404777336164652,+918160820437,353002529142391,10.231.16.44,198.51.100.19,443,404-45-884-129,1
IPDR202600048420,2025-01-30,14:42:17,404832101120341,+917860420045,356300334338127,10.213.215.126,198.51.100.214,443,404-45-847-707,2
IPDR202600048477,2025-10-04,13:12:41,404758393225445,+916538903040,355058061812359,10.163.179.46,203.0.113.212,443,404-45-993-622,24
IPDR202600048486,2025-03-23,17:52:20,404853372962807,+918186295994,350147463819087,10.136.56.147,198.51.100.227,443,404-45-848-803,2
IPDR202600048489,2025-08-11,02:16:20,404397536453971,+919611058482,356864902196456,10.111.135.217,203.0.113.38,443,404-45-906-719,82
IPDR202600048498,2025-04-06,00:58:24,404471376477997,+917842739552,350916918316478,10.139.112.253,198.51.100.33,443,404-45-119-115,34
IPDR202600048513,2025-10-27,07:44:04,404348500968395,+917260525274,357212038753711,10.6.142.142,198.51.100.49,443,404-45-400-446,1
IPDR202600048528,2025-03-27,23:12:01,404594877751826,+919098502025,350743420831317,10.75.17.41,198.51.100.23,443,404-45-979-482,14
IPDR202600048529,2025-10-11,07:35:57,404658658453164,+917895319354,354074775641863,10.22.88.114,198.51.100.212,80,404-45-107-073,59
IPDR202600048550,2025-07-19,06:54:56,404427141639175,+917713638902,355957661266921,10.242.75.206,203.0.113.21,80,404-45-798-907,35
IPDR202600048562,2025-01-27,10:48:05,404570448715179,+919316032134,358380601090410,10.222.180.61,203.0.113.181,53,404-45-612-781,126
IPDR202600048599,2025-04-18,09:12:55,404996266283546,+916133167035,353253628036983,10.25.212.32,198.51.100.40,443,404-45-980-339,80
IPDR202600048605,2025-12-07,01:25:14,404638322742938,+917286120422,353076339012699,10.155.206.99,203.0.113.169,8080,404-45-860-567,3
IPDR202600048634,2025-04-09,17:17:53,404634316521496,+918478798838,350531773142970,10.236.9.240,203.0.113.173,5228,404-45-202-076,14
IPDR202600048650,2025-01-02,05:17:54,404346110155635,+918428693441,355146295612850,10.7.40.158,203.0.113.76,443,404-45-357-928,17
IPDR202600048660,2025-02-28,06:26:55,404190572148507,+918757812591,351412676984014,10.231.162.8,203.0.113.28,443,404-45-378-289,2
IPDR202600048665,2025-08-14,07:04:23,404363576290828,+917797590950,355299542232771,10.220.64.69,198.51.100.133,123,404-45-370-518,5
IPDR202600048679,2025-12-05,10:17:57,404809846897820,+918728614929,359550937294523,10.214.93.129,198.51.100.136,80,404-45-710-066,16
IPDR202600048741,2025-04-26,19:50:21,404750997518237,+916015450890,359822844509046,10.51.235.94,198.51.100.148,53,404-45-902-804,18
IPDR202600048743,2025-06-02,20:10:19,404962482169580,+919689954668,354487431859263,10.114.44.196,198.51.100.239,5228,404-45-170-901,29
IPDR202600048748,2025-02-22,14:12:49,404541726580219,+917328581484,353202721788279,10.109.116.89,203.0.113.194,443,404-45-987-104,3
IPDR202600048756,2025-08-18,21:37:25,404868729932395,+919139137413,354751249754868,10.44.64.1,198.51.100.249,443,404-45-814-433,1
IPDR202600048757,2025-08-12,13:27:53,404937478799460,+918708647344,351429100366766,10.24.7.243,203.0.113.146,5228,404-45-750-855,26
IPDR202600048781,2025-06-02,17:11:39,404932530171583,+917637125202,351573085317786,10.103.183.91,203.0.113.46,53,404-45-296-195,3
IPDR202600048816,2025-10-29,22:54:12,404820396843237,+917304462314,350999446460855,10.143.17.229,203.0.113.118,443,404-45-813-981,9
IPDR202600048823,2025-04-23,02:13:34,404056057394448,+919423224659,356491647676557,10.7.166.236,203.0.113.17,8080,404-45-662-170,21
IPDR202600048861,2025-12-23,12:11:14,404289591677802,+919368475356,359849448643731,10.106.138.159,198.51.100.238,80,404-45-564-004,27
IPDR202600048871,2025-09-24,00:18:28,404836931057959,+916226722085,355341273638834,10.107.3.128,203.0.113.92,8443,404-45-697-409,12
IPDR202600048872,2025-07-25,03:20:29,404234606493214,+919296168334,351460065262822,10.23.13.208,198.51.100.2,443,404-45-571-359,3
IPDR202600048880,2025-02-28,12:14:38,404584328339044,+918397394335,351565606422978,10.91.15.91,203.0.113.241,443,404-45-891-297,17
IPDR202600048913,2025-04-11,11:49:31,404180704485129,+918141316801,356394137564180,10.6.89.84,198.51.100.34,8443,404-45-294-304,5
IPDR202600048968,2025-06-29,21:49:24,404241668397561,+917543004282,359229299964357,10.15.121.140,203.0.113.226,123,404-45-204-095,20
IPDR202600048975,2025-07-01,18:32:41,404536381699927,+918939924475,357411250846760,10.172.45.5,198.51.100.193,5228,404-45-839-897,7
IPDR202600048987,2025-10-04,00:11:25,404755684535020,+916274990881,352391474599118,10.122.60.16,198.51.100.86,443,404-45-470-225,5
IPDR202600048991,2025-02-27,08:03:28,404101232690789,+916326243819,354980417445130,10.123.88.227,198.51.100.214,443,404-45-771-512,10
IPDR202600049003,2025-06-01,06:37:08,404653981751087,+917960932571,358324135068701,10.181.248.129,203.0.113.211,80,404-45-906-719,37
IPDR202600049033,2025-07-24,00:59:07,404194606092217,+919206778836,359565968866316,10.221.213.189,198.51.100.250,8443,404-45-704-433,5
IPDR202600049035,2025-01-03,10:07:47,404290913772444,+919099798724,354662149246057,10.205.113.226,203.0.113.118,80,404-45-691-197,25
IPDR202600049055,2025-03-24,00:24:21,404917439407194,+919719160322,356150133476888,10.232.131.25,198.51.100.131,443,404-45-446-022,6
IPDR202600049068,2025-07-04,17:08:16,404755287169649,+919858910547,358978634861394,10.61.122.175,198.51.100.195,443,404-45-818-960,21
IPDR202600049090,2025-04-01,22:09:18,404620025367889,+917179543655,352760434372031,10.109.30.155,198.51.100.218,80,404-45-170-901,32
IPDR202600049097,2025-12-15,07:19:03,404363989843685,+916983923513,354481823348266,10.207.89.248,198.51.100.85,8080,404-45-935-071,18
IPDR202600049104,2025-09-27,11:14:48,404973549694467,+917553405236,356093741624822,10.43.251.26,203.0.113.206,443,404-45-785-885,10
IPDR202600049112,2025-10-11,16:50:57,404936090337433,+919755692262,352522701914938,10.158.156.205,198.51.100.98,123,404-45-491-894,7
IPDR202600049146,2025-12-07,06:07:54,404408599783691,+916893328844,357781319488428,10.19.210.19,203.0.113.148,8443,404-45-597-493,15
IPDR202600049147,2025-04-02,08:37:38,404029426518590,+918814548537,351081902316792,10.82.118.159,198.51.100.185,80,404-45-520-479,13
IPDR202600049153,2025-01-05,14:57:36,404763231813325,+917603737434,357094412630849,10.85.194.211,198.51.100.116,80,404-45-533-850,13
IPDR202600049173,2025-11-14,17:00:39,404357712354158,+919280390214,356262965329805,10.46.249.234,203.0.113.174,443,404-45-348-804,10
IPDR202600049208,2025-04-15,23:24:56,404538892677851,+917594789568,351801660599823,10.111.97.134,198.51.100.63,443,404-45-984-747,10
IPDR202600049215,2025-02-16,02:38:44,404623667724578,+916341686359,354449803024132,10.222.134.149,198.51.100.82,443,404-45-108-684,23
IPDR202600049241,2025-06-05,12:26:19,404676170832880,+917933350510,356890783418201,10.129.93.101,198.51.100.48,443,404-45-304-837,17
IPDR202600049296,2025-09-06,19:47:18,404996472617486,+918109290639,354664491431703,10.205.94.207,198.51.100.34,53,404-45-612-781,2
IPDR202600049297,2025-03-15,15:47:22,404228986043786,+918073269811,356501440284578,10.31.98.4,198.51.100.94,443,404-45-173-624,56
IPDR202600049326,2025-12-07,13:03:37,404348804437862,+918513652338,358559391348291,10.156.72.18,198.51.100.98,443,404-45-750-855,3
IPDR202600049331,2025-02-24,21:21:34,404507034969555,+919287679663,352268771694615,10.2.103.73,203.0.113.29,443,404-45-710-066,13
IPDR202600049345,2025-12-13,01:26:15,404964852820220,+918431994101,357227074076315,10.16.123.187,198.51.100.146,8443,404-45-704-433,16
IPDR202600049349,2025-12-09,11:02:27,404682769159976,+916573002449,356450019365154,10.101.229.80,198.51.100.71,80,404-45-325-460,13
IPDR202600049364,2025-10-07,14:14:45,404729963675072,+918295689442,357808817325914,10.21.167.207,198.51.100.59,443,404-45-859-282,7
IPDR202600049390,2025-03-17,05:41:20,404575600971564,+919776713658,351383706457280,10.102.40.226,198.51.100.34,80,404-45-897-945,37
IPDR202600049422,2025-11-13,05:17:01,404131867722694,+918222634792,359501224179723,10.72.62.63,198.51.100.245,443,404-45-884-129,6
IPDR202600049437,2025-10-09,19:44:53,404720969424507,+919649968282,358814334722612,10.169.127.49,198.51.100.182,443,404-45-767-554,7
IPDR202600049453,2025-05-21,04:31:46,404348500968395,+917260525274,357212038753711,10.116.61.170,203.0.113.171,80,404-45-158-052,120
IPDR202600049514,2025-12-29,09:05:07,404893296259969,+919768083331,350077023628953,10.192.77.196,203.0.113.151,53,404-45-961-655,28
IPDR202600049528,2025-10-22,18:19:25,404374477761393,+919896429999,354740902370988,10.219.238.82,198.51.100.17,443,404-45-620-083,28
IPDR202600049560,2025-11-03,17:50:14,404827230112674,+919001283900,356611815031546,10.166.24.131,198.51.100.224,80,404-45-283-755,9
IPDR202600049575,2025-11-26,02:39:12,404517883552767,+918917305553,350924677998402,10.183.134.246,203.0.113.16,5228,404-45-926-045,6
IPDR202600049578,2025-07-18,18:02:29,404160529620635,+917387788107,358026882226382,10.73.226.169,203.0.113.200,8080,404-45-373-164,2
